time,axes[0],axes[1],axes[2],axes[3],axes[4],axes[5],axes[6],axes[7],buttons[0],buttons[1],buttons[2],buttons[3],buttons[4],buttons[5],buttons[6],buttons[7],buttons[8],buttons[9],buttons[10]
9.412219285964966,-0.0,-0.13724173605442047,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.413678884506226,-0.0,-0.18081538379192352,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.417725086212158,-0.0,-0.2069595754146576,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.424197912216187,-0.0,-0.23310376703739166,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.426249265670776,-0.0,-0.24181850254535675,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.429875612258911,-0.0,-0.2679626941680908,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.435235261917114,-0.0,-0.2853921353816986,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.439476013183594,-0.0,-0.2941068708896637,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.44206190109253,-0.0,-0.32025107741355896,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.446001768112183,-0.0,-0.33768051862716675,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.449918746948242,-0.0,-0.34639525413513184,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.454198122024536,-0.0,-0.363824725151062,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.457860708236694,-0.0,-0.3812541663646698,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.46229362487793,-0.0,-0.3899689018726349,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.470532417297363,-0.0,-0.40739837288856506,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.473795413970947,-0.0,-0.41611310839653015,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.477753162384033,-0.0,-0.43354254961013794,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.489850521087646,-0.0,-0.442257285118103,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.529938697814941,-0.0,-0.40739837288856506,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.534821510314941,-0.0,-0.3812541663646698,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.538818836212158,-0.0,-0.32025107741355896,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.541880369186401,-0.0,-0.2679626941680908,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.54660177230835,-0.0,-0.1895301192998886,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.550558090209961,-0.0,-0.06752389669418335,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.554448127746582,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.607898950576782,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.65887451171875,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.709055662155151,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.734535694122314,-0.0,0.006554697640240192,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.738886594772339,-0.0,0.04141361638903618,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.742629528045654,-0.0,0.08498726785182953,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.746565580368042,-0.0,0.12856091558933258,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.74994444847107,-0.0,0.17213456332683563,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.75556468963623,-0.0,0.2069934904575348,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.758268594741821,-0.0,0.2767113149166107,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.76258897781372,-0.0,0.32028496265411377,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.766290187835693,-0.0,0.3725733458995819,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.770102977752686,-0.0,0.5032942891120911,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.774159669876099,-0.0,0.5642974376678467,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.777979612350464,-0.0,0.6165857911109924,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.782055139541626,-0.0,0.6863036155700684,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.78654170036316,-0.0,0.7298772931098938,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.791133165359497,-0.0,0.7734509110450745,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.793760776519775,-0.0,0.8083098530769348,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.798935890197754,-0.0,0.8518834710121155,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.802720069885254,-0.0,0.8867424130439758,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.815178155899048,-0.0,0.9128866195678711,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.818104982376099,-0.0,0.9913191795349121,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.821735620498657,-0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.86617374420166,-0.0,0.9216013550758362,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.871623754501343,-0.0,0.8867424130439758,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.874269247055054,-0.0,0.8083098530769348,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.878309965133667,-0.0,0.7211625576019287,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.885932445526123,-0.0,0.6078710556030273,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.891201734542847,-0.0,0.31157025694847107,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.893919706344604,-0.0,0.14599037170410156,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.903553485870361,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.957257509231567,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.9744713306427,-0.0,-0.006520788185298443,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.978350162506104,-0.0,-0.04137970879673958,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.982046604156494,-0.0,-0.06752389669418335,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.986883640289307,-0.0,-0.1110975444316864,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.992033958435059,-0.0,-0.13724173605442047,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.994717121124268,-0.0,-0.18081538379192352,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
9.998605251312256,-0.0,-0.2069595754146576,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.002621173858643,-0.0,-0.21567431092262268,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.008787631988525,-0.0,-0.23310376703739166,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.010770320892334,-0.0,-0.24181850254535675,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.014535188674927,-0.0,-0.25924795866012573,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.018854141235352,-0.0,-0.2679626941680908,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.05093502998352,-0.0,-0.2069595754146576,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.054203271865845,-0.0,-0.11981227993965149,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.058611154556274,-0.0,-0.015235518105328083,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.061788082122803,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.114005088806152,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.122697830200195,-0.0,0.015269427560269833,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.126566886901855,-0.0,0.08498726785182953,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.131808757781982,-0.0,0.15470510721206665,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.134469509124756,-0.0,0.22442294657230377,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.138795852661133,-0.0,0.31157025694847107,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.142159461975098,-0.0,0.3900028169155121,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.145889043807983,-0.0,0.4771501123905182,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.150858402252197,-0.0,0.5642974376678467,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.154545068740845,-0.0,0.6427299976348877,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.158480882644653,-0.0,0.6950183510780334,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.161974906921387,-0.0,0.747306764125824,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.167537689208984,-0.0,0.7734509110450745,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.170305490493774,-0.0,0.7821656465530396,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.175733804702759,-0.0,0.7995951175689697,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.197860479354858,-0.0,0.747306764125824,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.202036142349243,-0.0,0.6950183510780334,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.206566333770752,-0.0,0.6078710556030273,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.209908962249756,-0.0,0.5120090246200562,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.21392822265625,-0.0,0.41614699363708496,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.21786904335022,-0.0,0.2767113149166107,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.223960399627686,-0.0,0.09370199590921402,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.228705644607544,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.26667046546936,-0.0,-0.015235518105328083,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.274885892868042,-0.0,-0.09366808831691742,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.275126695632935,-0.0,-0.1895301192998886,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.277886152267456,-0.0,-0.24181850254535675,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.281848192214966,-0.0,-0.31153634190559387,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.2870454788208,-0.0,-0.3899689018726349,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.289853811264038,-0.0,-0.4596867561340332,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.294833898544312,-0.0,-0.520689845085144,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.298106908798218,-0.0,-0.5729782581329346,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.30457615852356,-0.0,-0.6339813470840454,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.306023836135864,-0.0,-0.6949844360351562,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.310713052749634,-0.0,-0.7385581135749817,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.313931941986084,-0.0,-0.764702320098877,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.318538904190063,-0.0,-0.7908464670181274,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.32254147529602,-0.015235518105328083,-0.7908464670181274,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.322772979736328,-0.015235518105328083,-0.8169906735420227,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.334578514099121,-0.04137970879673958,-0.8169906735420227,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.339118480682373,-0.05880916863679886,-0.8169906735420227,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.339354753494263,-0.05880916863679886,-0.7734169960021973,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.344292402267456,-0.08495336025953293,-0.7734169960021973,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.3445143699646,-0.08495336025953293,-0.7124139070510864,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.345890760421753,-0.09366808831691742,-0.7124139070510864,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.346106767654419,-0.09366808831691742,-0.59040766954422,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.351528644561768,-0.1110975444316864,-0.59040766954422,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.351688623428345,-0.1110975444316864,-0.4684014618396759,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.356576919555664,-0.1110975444316864,-0.31153634190559387,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.357990741729736,-0.1110975444316864,-0.14595647156238556,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.36192011833191,-0.04137970879673958,-0.14595647156238556,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.362144231796265,-0.04137970879673958,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.395580291748047,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.398895502090454,-0.0,0.2767113149166107,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.402352094650269,-0.0,0.3638586103916168,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.406924486160278,0.05012834817171097,0.3638586103916168,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.407066583633423,0.05012834817171097,0.4684353768825531,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.414166927337646,0.10241672396659851,0.4684353768825531,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.414323329925537,0.10241672396659851,0.5642974376678467,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.420562267303467,0.24185240268707275,0.5642974376678467,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.420809030532837,0.24185240268707275,0.7734509110450745,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.42458176612854,0.31157025694847107,0.7734509110450745,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.424698829650879,0.31157025694847107,0.8867424130439758,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.426130771636963,0.3638586103916168,0.8867424130439758,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.42631983757019,0.3638586103916168,0.9738897085189819,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.430989742279053,0.3638586103916168,0.9913191795349121,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.438731670379639,0.3638586103916168,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.451987266540527,0.2941407859325409,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.45453929901123,0.267996609210968,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.45946216583252,0.23313768208026886,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.462256669998169,0.16341984272003174,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.466402530670166,0.10241672396659851,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.466964960098267,0.10241672396659851,0.9390308260917664,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.473487377166748,0.023984156548976898,0.9390308260917664,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.473857641220093,0.023984156548976898,0.8605982065200806,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.473983526229858,-0.0,0.8605982065200806,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.474040985107422,-0.0,0.7298772931098938,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.478998184204102,-0.0,0.5642974376678467,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.482821226119995,-0.0,0.3638586103916168,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.485888004302979,-0.0,0.15470510721206665,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.490974187850952,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.52671194076538,-0.0,-0.015235518105328083,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.530899047851562,-0.0,-0.05880916863679886,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.53477168083191,-0.015235518105328083,-0.05880916863679886,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.534922122955322,-0.015235518105328083,-0.1110975444316864,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.539059400558472,-0.02395024709403515,-0.1110975444316864,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.53940749168396,-0.02395024709403515,-0.16338592767715454,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.543095350265503,-0.05880916863679886,-0.16338592767715454,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.543267488479614,-0.05880916863679886,-0.2069595754146576,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.545849561691284,-0.1110975444316864,-0.2069595754146576,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.546027421951294,-0.1110975444316864,-0.25924795866012573,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.550179719924927,-0.15467119216918945,-0.25924795866012573,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.550347089767456,-0.15467119216918945,-0.31153634190559387,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.555617094039917,-0.18081538379192352,-0.31153634190559387,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.555830478668213,-0.18081538379192352,-0.3812541663646698,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.557927370071411,-0.23310376703739166,-0.3812541663646698,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.55807614326477,-0.23310376703739166,-0.43354254961013794,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.56233286857605,-0.2766774296760559,-0.43354254961013794,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.562578916549683,-0.2766774296760559,-0.4858309328556061,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.566238403320312,-0.32025107741355896,-0.4858309328556061,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.566497802734375,-0.32025107741355896,-0.511975109577179,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.571934461593628,-0.34639525413513184,-0.511975109577179,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.572152614593506,-0.34639525413513184,-0.5381193161010742,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.573914289474487,-0.3725394308567047,-0.5381193161010742,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.574087381362915,-0.3725394308567047,-0.5642635226249695,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.578202962875366,-0.3986836373806,-0.5642635226249695,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.58214783668518,-0.41611310839653015,-0.5642635226249695,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.586445331573486,-0.442257285118103,-0.5642635226249695,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.594444274902344,-0.4684014618396759,-0.5642635226249695,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.594609498977661,-0.4684014618396759,-0.520689845085144,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.594664812088013,-0.4858309328556061,-0.520689845085144,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.59470009803772,-0.4858309328556061,-0.4858309328556061,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.597965955734253,-0.4858309328556061,-0.3899689018726349,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.601928234100342,-0.4858309328556061,-0.2941068708896637,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.606217384338379,-0.4858309328556061,-0.2069595754146576,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.609973907470703,-0.3899689018726349,-0.2069595754146576,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.610102891921997,-0.3899689018726349,-0.04137970879673958,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.614150047302246,-0.2941068708896637,-0.04137970879673958,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.614384889602661,-0.2941068708896637,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
